0574,東海大學,食品科學系(B組),化x2.00 生x2.00 英x2.00 數Bx1.00 國x1.00,1,105.00,,-------,-------,-------,-------,-------
0575,東海大學,餐旅管理學系,英x1.50 國x1.25 公x1.00,13,71.25,,-------,-------,-------,-------,-------
0576,東海大學,美術學系,術科x2.00 國x2.00 英x1.00 歷x1.00,8,239.20,,-------,-------,-------,-------,-------
0577,東海大學,音樂學系,術科x2.00 英x1.00 國x1.00,7,191.28,,-------,-------,-------,-------,-------
0600,東海大學,建築學系(A組),數Ax1.50 物x1.50 化x1.00 英x1.50,13,180.50,數學A 34,-------,-------,-------,-------,-------
0601,東海大學,建築學系(B組),數Bx1.50 歷x1.50 英x1.50 國x1.00,7,232.50,,-------,-------,-------,-------,-------
0602,東海大學,工業設計學系(A組),英x2.00 國x2.00 物x1.00,8,101.00,,-------,-------,-------,-------,-------
0603,東海大學,工業設計學系(B組),英x2.00 國x2.00 公x1.00,8,132.00,,-------,-------,-------,-------,-------
0604,東海大學,景觀學系,英x2.00 國x2.00 生x1.50,3,136.50,,-------,-------,-------,-------,-------
0605,東海大學,高齡健康與運動科學學士學位學程,英x1.50 國x1.25 生x1.00,1,88.75,,-------,-------,-------,-------,-------
0606,東海大學,法律學系,國x1.50 英x1.50 公x1.50 歷x1.00,67,184.00,,190.60,-------,-------,-------,-------
0607,東海大學,國際學院國際經營管理學位學程,英x2.00 國x1.25 公x1.00,4,93.75,,-------,-------,-------,-------,-------
0610,東海大學,永續科學與管理學士學位學程,英x2.00 自x1.50 生x1.00,1,73.00,,-------,-------,-------,-------,-------
0611,國立清華大學,中國文學系甲組(一般組),國x1.50 英x1.25 數Bx1.00 歷x1.00 地x1.00,13,260.00,,293.25,-------,-------,-------,-------
0612,國立清華大學,中國文學系乙組(華語文教學組),國x1.50 英x1.50 數Bx1.00 歷x1.00 地x1.00,5,266.00,,-------,-------,-------,-------,-------
0613,國立清華大學,外國語文學系,英x2.00 國x1.00 歷x1.00 地x1.00 數Bx1.00,18,275.00,,-------,-------,-------,-------,-------
0614,國立清華大學,人文社會學院學士班,英x1.50 國x1.50 數Bx1.00 歷x1.00 公x1.00,20,281.00,,-------,-------,-------,-------,-------
0615,國立清華大學,教育與學習科技學系,國x2.00 英x2.00 數Bx1.00 歷x1.00,9,272.00,,-------,-------,-------,-------,-------
0616,國立清華大學,幼兒教育學系,國x1.50 英x1.50 歷x1.50 地x1.00 公x1.00,6,270.00,,-------,-------,-------,-------,-------
0617,國立清華大學,特殊教育學系,國x2.00 英x2.00 歷x1.00 公x1.00,15,271.00,國文 47,-------,-------,-------,-------,-------
0620,國立清華大學,教育心理與諮商學系,英x2.00 數Bx1.50 國x1.50 公x1.00,16,283.50,,-------,-------,-------,-------,-------
0621,國立清華大學,英語教學系,英x2.00 國x1.50 歷x1.00 數Bx1.00 地x1.00,6,286.00,,-------,-------,-------,-------,-------
0622,國立清華大學,運動科學系,英x2.00 數甲x1.25 國x1.25,5,198.50,,-------,-------,-------,-------,-------
0623,國立清華大學,竹師教育學院學士班甲組(雙專長組),英x2.00 數Bx2.00 生x1.50 國x1.00,4,311.00,,-------,-------,-------,-------,-------
0624,國立清華大學,竹師教育學院學士班乙組(永續發展教育組),地x1.75 公x1.50 英x2.00 國x1.00 數Bx1.00,6,330.50,,-------,-------,-------,-------,-------
0625,國立清華大學,經濟學系第1組,英x2.00 數甲x2.00 國x1.00,23,220.00,英文 52,-------,-------,-------,-------,-------
0626,國立清華大學,經濟學系第2組,英x2.00 數Ax2.00 國x1.00 歷x1.00 地x1.00,22,307.00,,-------,-------,-------,-------,-------
0627,國立清華大學,科技管理學院學士班,數甲x1.50 物x1.00 化x1.00,19,143.50,,-------,-------,-------,-------,-------
0630,國立清華大學,計量財務金融學系,數甲x1.50 英x1.50 國x1.00,25,185.00,,-------,-------,-------,-------,-------
0631,國立清華大學,數學系甲組(數學組),數甲x2.00 物x1.50 英x1.50 化x1.00 國x1.00,11,275.50,,-------,-------,-------,-------,-------
0632,國立清華大學,數學系乙組(應用數學組),數甲x2.00 物x1.50 英x1.50 化x1.00 國x1.00,23,273.00,,-------,-------,-------,-------,-------
0633,國立清華大學,物理學系物理組(甲組一般組),物x1.50 數甲x1.50 英x1.00 化x1.00 國x1.00,13,269.50,,-------,-------,-------,-------,-------
0634,國立清華大學,物理學系物理組(乙組天文物理組),物x1.50 數甲x1.50 英x1.00 化x1.00 國x1.00,4,270.00,,-------,-------,-------,-------,-------
0635,國立清華大學,物理學系光電物理組,物x1.50 數甲x1.50 英x1.00 化x1.00 國x1.00,10,271.50,,-------,-------,-------,-------,-------
0636,國立清華大學,化學系,化x1.00 物x1.00 數甲x1.00 英x1.00 國x1.00,29,223.00,化學 53,-------,-------,-------,-------,-------
0637,國立清華大學,理學院學士班,數甲x1.00 物x1.00 化x1.00 英x1.00 國x1.00,20,221.00,數學甲 39,-------,-------,-------,-------,-------
0640,國立清華大學,生醫工程與環境科學系,英x1.00 數甲x1.00 物x1.00 化x1.00 國x1.00,17,213.00,英文 55,-------,-------,-------,-------,-------
0641,國立清華大學,工程與系統科學系甲組(低碳綠能組),英x1.00 物x1.00 數甲x1.00 化x1.00 國x1.00,7,228.00,英文 50,-------,-------,-------,-------,-------
0642,國立清華大學,工程與系統科學系乙組(智慧奈米系統組),英x1.00 物x1.00 數甲x1.00 化x1.00 國x1.00,6,235.00,,-------,-------,-------,-------,-------
0643,國立清華大學,原子科學院學士班,英x1.00 數甲x1.00 物x1.00 化x1.00 國x1.00,13,223.00,,-------,-------,-------,-------,-------
0644,國立清華大學,化學工程學系,數甲x1.00 物x1.00 化x1.00,19,132.00,數學甲 37,-------,-------,-------,-------,-------
0645,國立清華大學,動力機械工程學系甲組,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,3,237.00,數學甲 40,-------,-------,-------,-------,-------
0646,國立清華大學,動力機械工程學系乙組,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,31,227.00,數學甲 37,-------,-------,-------,-------,-------
0647,國立清華大學,材料科學工程學系甲組,物x1.00 化x1.00 數甲x1.00,3,148.00,,-------,-------,-------,-------,-------
0650,國立清華大學,材料科學工程學系乙組,物x1.00 化x1.00 數甲x1.00,35,140.00,物理 49 化學 55,-------,-------,-------,-------,-------
0651,國立清華大學,工業工程與工程管理學系,數甲x1.50 英x1.50 國x1.00 物x1.00 化x1.00,17,259.00,數學甲 41,-------,-------,-------,-------,-------
0652,國立清華大學,工學院學士班,數甲x1.00 物x1.00 化x1.00 英x1.00 國x1.00,7,235.00,數學甲 39,-------,-------,-------,-------,-------
0653,國立清華大學,電機工程學系甲組,英x1.00 數甲x1.00 物x1.00 化x1.00,4,213.00,,-------,-------,-------,-------,-------
0654,國立清華大學,電機工程學系乙組,數甲x1.00 物x1.00 化x1.00,19,148.00,數學甲 49,-------,-------,-------,-------,-------
0655,國立清華大學,資訊工程學系甲組(電子資訊組),數甲x1.00 英x1.00 物x1.00 國x1.00 化x1.00,5,256.00,,-------,-------,-------,-------,-------
0656,國立清華大學,資訊工程學系乙組(資訊工程組),數甲x1.00 英x1.00 物x1.00 國x1.00 化x1.00,52,245.00,數學甲 50,-------,-------,-------,-------,-------
0657,國立清華大學,資訊工程學系丙組(人工智慧組),數甲x1.00 英x1.00 物x1.00 國x1.00 化x1.00,5,249.00,數學甲 40,-------,-------,-------,-------,-------
0660,國立清華大學,電機資訊學院學士班甲組,數甲x1.00 英x1.00 物x1.00 化x1.00 國x1.00,2,268.00,,-------,-------,-------,-------,271.40
0661,國立清華大學,電機資訊學院學士班乙組,數甲x1.00 英x1.00 物x1.00 化x1.00 國x1.00,17,252.00,數學甲 45,-------,-------,-------,-------,-------
0662,國立清華大學,生命科學系,生x1.25 英x1.25 化x1.25 數甲x1.00 物x1.00,23,225.25,,-------,-------,-------,-------,-------
0663,國立清華大學,醫學科學系,生x1.50 化x1.50 英x1.50 數甲x1.00 物x1.00,14,281.00,,-------,-------,-------,-------,-------
0664,國立清華大學,生命科學院學士班,生x1.00 化x1.00 物x1.00 數甲x1.00,19,141.00,,-------,-------,-------,-------,-------
0665,國立清華大學,藝術與設計學系創作組,國x1.50 英x1.00 歷x1.50,10,184.00,,-------,-------,-------,-------,-------
0666,國立清華大學,藝術與設計學系設計組,國x1.50 英x1.00 歷x1.50,9,188.50,,-------,-------,-------,-------,-------
0667,國立清華大學,藝術學院學士班,英x1.50 國x1.00 自x1.00 物x1.00,10,192.00,,-------,-------,-------,-------,-------
0670,中國醫藥大學,牙醫學系,物x1.00 化x1.00 生x1.00 數甲x1.00 英x1.00,30,254.00,物理 49,307.80,262.80,-------,-------,-------
0671,中國醫藥大學,醫學系,物x1.00 化x1.00 生x1.00 數甲x1.00 國x1.00,13,265.00,物理 52,284.85,-------,-------,-------,-------
0672,中國醫藥大學,中醫學系甲組,國x1.00 生x1.00 英x1.00 化x1.00 數甲x1.50,31,285.50,國文 55,311.30,-------,-------,-------,-------
0673,中國醫藥大學,中醫學系乙組,國x1.00 生x1.00 英x1.00 化x1.00 數甲x1.50,17,284.00,,303.90,-------,-------,-------,-------
0674,中國醫藥大學,藥學系,化x1.00 英x1.00 生x1.00 數Ax1.00 國x1.00,32,250.00,化學 47 英文 57,286.20,-------,-------,-------,-------
0675,中國醫藥大學,護理學系,生x1.00 英x1.00 國x1.00 化x1.00,31,93.00,,-------,-------,-------,-------,-------
0676,中國醫藥大學,醫學檢驗生物技術學系,化x1.25 生x1.25 英x1.00,21,142.50,化學 35,-------,-------,-------,-------,-------
0677,中國醫藥大學,營養學系,英x2.00 生x2.00 化x2.00 國x1.00,25,218.00,,-------,-------,-------,-------,-------
0700,中國醫藥大學,物理治療學系,英x1.50 生x1.25 物x1.00,26,155.75,,-------,-------,-------,-------,-------
0701,中國醫藥大學,生物科技學系,英x1.25 化x1.25 生x1.50 國x1.00,20,155.25,,-------,-------,-------,-------,-------
0702,中國醫藥大學,運動醫學系,英x2.00 生x2.00 國x1.00,21,146.00,,-------,-------,-------,-------,-------
0703,中國醫藥大學,中國藥學暨中藥資源學系,生x1.50 英x1.00 國x1.00,17,160.00,,-------,-------,-------,-------,-------
0704,中國醫藥大學,藥用化妝品學系,化x2.00 生x2.00 英x2.00 國x1.00,19,189.00,,-------,-------,-------,-------,-------
0705,中國醫藥大學,生物醫學影像暨放射科學學系,生x1.00 英x1.00 物x1.00,7,108.00,生物 45,110.70,-------,-------,-------,-------
0706,中國醫藥大學,公共衛生學院大一不分系,英x2.00 生x2.00 化x1.00 國x2.00,22,202.00,英文 28,-------,-------,-------,-------,-------
0707,中國醫藥大學,生物醫學工程學系,物x1.00 英x1.00 生x1.00,11,108.00,,114.75,-------,-------,-------,-------
0710,國立陽明交通大學,電機工程學系甲組,數甲x1.00 物x1.00 化x1.00 英x1.00 國x1.00,5,268.00,,276.75,-------,-------,-------,-------
0711,國立陽明交通大學,電機工程學系乙組,數甲x1.50 物x2.00 化x1.50 英x1.00,41,302.50,,-------,-------,-------,-------,-------
0712,國立陽明交通大學,光電工程學系,數甲x1.00 英x1.00 物x1.00 化x1.00,15,184.00,數學甲 35,-------,186.90,-------,-------,-------
0713,國立陽明交通大學,資訊工程學系甲組,數甲x1.00 英x1.00 物x1.00 化x1.00 國x1.00,5,262.00,,-------,-------,-------,-------,-------
0714,國立陽明交通大學,資訊工程學系乙組,數甲x1.00 英x1.00 物x1.00 化x1.00 國x1.00,22,250.00,數學甲 46,-------,-------,-------,-------,-------
0715,國立陽明交通大學,奈米科學及工程學士學位學程甲組(主修半導體),數甲x1.50 物x1.50 化x1.00 英x1.00 國x1.00,23,276.00,,-------,-------,-------,-------,-------
0716,國立陽明交通大學,奈米科學及工程學士學位學程乙組(主修奈米),數甲x1.50 物x1.50 化x1.00 英x1.00,6,227.00,,-------,-------,-------,-------,-------
0717,國立陽明交通大學,材料科學與工程學系甲組,物x1.00 化x1.00 自x1.00 英x1.00,3,214.00,,-------,-------,-------,-------,-------
0720,國立陽明交通大學,材料科學與工程學系乙組,物x1.00 化x1.00 自x1.00 英x1.00,13,208.00,物理 48,-------,-------,-------,-------,-------
0721,國立陽明交通大學,機械工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00,73,163.00,數學甲 34,-------,-------,-------,-------,-------
0722,國立陽明交通大學,土木工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00,37,157.00,數學甲 34,-------,-------,157.50,-------,-------
0723,國立陽明交通大學,理學院科學學士學位學程甲組,物x1.00 數甲x1.00 化x1.00 英x1.00,6,180.00,物理 42,-------,-------,-------,-------,-------
0724,國立陽明交通大學,電子物理學系光電與奈米科學組,物x1.00 英x1.00 數甲x1.00 化x1.00,7,189.00,,199.10,-------,-------,-------,-------
0725,國立陽明交通大學,電子物理學系電子物理組,物x1.00 數甲x1.00 英x1.00 化x1.00,6,188.00,物理 49,-------,-------,-------,-------,-------
0726,國立陽明交通大學,應用化學系,化x1.50 物x1.00 數甲x1.00 英x1.00 國x1.00,28,241.50,化學 49,-------,-------,-------,-------,-------
0727,國立陽明交通大學,應用數學系,數甲x2.00 物x1.50 化x1.00 英x1.50,13,263.00,,-------,-------,-------,-------,-------
0730,國立陽明交通大學,生物科技學系甲組,生x1.50 化x1.25 英x1.25 數甲x1.00 物x1.00,16,245.00,,-------,-------,-------,-------,-------
0731,國立陽明交通大學,生物科技學系乙組,數甲x1.25 化x1.25 物x1.25 英x1.00 國x1.00,4,236.75,數學甲 34,-------,-------,-------,-------,-------
0732,國立陽明交通大學,資訊管理與財務金融學系資訊管理組,數甲x2.00 英x1.50 國x1.00,3,225.50,,-------,-------,-------,-------,-------
0733,國立陽明交通大學,資訊管理與財務金融學系財務金融組(自然組),數甲x2.00 英x2.00 國x1.00,2,250.00,,-------,-------,-------,-------,-------
0734,國立陽明交通大學,資訊管理與財務金融學系財務金融組(社會組),數Ax1.50 英x1.50 公x1.00,1,194.00,,-------,-------,-------,-------,-------
0735,國立陽明交通大學,管理科學系(自然組),英x1.50 數甲x1.00 國x1.00,7,165.50,,-------,-------,-------,-------,-------
0736,國立陽明交通大學,管理科學系(社會組),英x1.50 數Ax1.00 歷x1.00,15,149.50,,-------,-------,-------,-------,-------
0737,國立陽明交通大學,運輸與物流管理學系,數甲x1.50 英x1.50 國x1.00 物x1.00,12,203.50,數學甲 29,-------,-------,-------,-------,-------
0740,國立陽明交通大學,工業工程與管理學系,數甲x1.50 英x1.50 國x1.00 物x1.00 化x1.00,27,252.50,數學甲 35,-------,-------,-------,-------,-------
0741,國立陽明交通大學,外國語文學系,英x2.00 國x1.50 地x1.00 歷x1.00,11,269.50,英文 49,-------,-------,-------,-------,-------
0742,國立陽明交通大學,傳播與科技學系,國x1.50 英x1.50 歷x1.00 地x1.00,20,242.00,,-------,-------,-------,-------,-------
0743,國立陽明交通大學,人文社會學系,國x1.00 英x1.00 公x1.00 歷x1.00 地x1.00,41,235.00,國文 47,251.10,-------,-------,-------,-------
0744,國立陽明交通大學,醫學系(自費),英x1.00 生x1.00 化x1.00 數甲x1.00 物x1.00,32,272.00,英文 60,330.75,-------,-------,-------,-------
0745,國立陽明交通大學,醫學系(公費),英x1.00 生x1.00 化x1.00 數甲x1.00 物x1.00,7,253.00,,-------,-------,-------,-------,-------
0746,國立陽明交通大學,牙醫學系,英x1.00 生x1.00 數甲x1.00 物x1.00 化x1.00,24,265.00,英文 54,283.50,269.85,-------,-------,-------
0747,國立陽明交通大學,醫學生物技術暨檢驗學系,化x2.00 英x1.75 生x1.75 數甲x1.00,20,297.00,,-------,-------,-------,-------,-------
0750,國立陽明交通大學,生物醫學影像暨放射科學系,數甲x1.25 化x1.25 物x1.25 英x1.00 生x1.00,30,223.00,,235.90,-------,-------,-------,-------
0751,國立陽明交通大學,物理治療暨輔助科技學系,生x1.25 英x1.25 物x1.00 數甲x1.00 化x1.00,27,240.00,,-------,-------,-------,-------,-------
0752,國立陽明交通大學,護理學系,英x1.50 生x1.00 化x1.00 數甲x1.00 國x1.00,11,229.50,,-------,-------,-------,-------,-------
0753,國立陽明交通大學,生命科學系暨基因體科學研究所,數甲x1.00 物x1.00 化x1.25 生x1.50 英x1.25,16,243.75,,-------,-------,-------,-------,-------
0754,國立陽明交通大學,生物醫學工程學系,數甲x1.00 物x1.00 化x1.00 英x1.00,18,169.00,數學甲 52,-------,-------,-------,-------,-------
0755,國立陽明交通大學,學士班大一大二不分系,數甲x1.00 物x1.00 化x1.25 生x1.50 英x1.25,4,287.00,,-------,-------,-------,-------,-------
0756,國立陽明交通大學,藥學系,化x1.00 數甲x1.00 英x1.00 生x1.00 物x1.00,21,245.00,"化學 52
數學甲 48",-------,-------,-------,-------,-------
0757,淡江大學,中國文學學系,國x2.00 歷x1.50 英x1.00,4,124.50,,-------,-------,-------,-------,-------
0760,淡江大學,歷史學系,歷x2.00 國x1.50 英x1.00,13,106.50,,-------,-------,-------,-------,-------
0761,淡江大學,資訊與圖書館學系,英x2.00 國x2.00 公x1.00,17,92.00,,-------,-------,-------,-------,-------
0762,淡江大學,大眾傳播學系,英x1.50 國x1.50 歷x1.00 地x1.00 公x1.00,32,182.00,,-------,-------,-------,-------,-------
0763,淡江大學,資訊傳播學系,國x1.50 英x1.50 數Bx1.50 歷x1.00 地x1.00,27,119.50,,-------,-------,-------,-------,-------
0764,淡江大學,教育科技學系,國x2.00 英x2.00 地x1.00,6,116.00,,-------,-------,-------,-------,-------
0765,淡江大學,教育與未來設計學系,英x1.00 國x1.00 公x1.00,11,74.00,,-------,-------,-------,-------,-------
0766,淡江大學,英文學系,英x2.00 國x1.00 歷x1.00,11,112.00,,-------,-------,-------,-------,-------
0767,淡江大學,英文學系全英語學士班,英x2.00 國x1.00 歷x1.00,6,105.00,,-------,-------,-------,-------,-------
0770,淡江大學,法國語文學系,英x2.00 國x2.00 歷x1.00 地x1.00,6,130.00,,-------,-------,-------,-------,-------
0771,淡江大學,德國語文學系,英x2.00 國x1.50 歷x1.00 地x1.00,2,154.00,,-------,-------,-------,-------,-------
0772,淡江大學,西班牙語文學系,英x2.00 國x1.50 歷x1.00,9,99.00,,-------,-------,-------,-------,-------
0773,淡江大學,日本語文學系,國x1.50 英x1.50 歷x1.00,52,81.00,,-------,-------,-------,-------,-------
0774,淡江大學,俄國語文學系,英x2.00 國x2.00 歷x1.00,2,164.00,,-------,-------,-------,-------,-------
0775,淡江大學,財務金融學系,數Bx2.00 英x1.50 國x1.00 公x1.00,64,157.00,,-------,-------,-------,-------,-------
0776,淡江大學,財務金融學系全球財務管理全英語學士班,數Bx2.00 英x2.00 國x1.00 公x1.00,12,110.00,,-------,-------,-------,-------,-------
0777,淡江大學,產業經濟學系,數Bx2.00 英x1.50 國x1.00 公x1.00,11,89.50,,-------,-------,-------,-------,-------
1000,淡江大學,國際企業學系經貿管理組,英x1.50 數Bx2.00 國x1.00 歷x1.00,27,128.50,英文 13 數學B 22,-------,-------,-------,-------,-------
1001,淡江大學,國際企業學系國際商學全英語組,英x2.00 數Bx2.00 國x1.00 歷x1.00,5,116.00,,-------,-------,-------,-------,-------
1002,淡江大學,風險管理與保險學系,數Bx2.00 英x1.50 國x1.00 歷x1.00,28,86.00,,-------,-------,-------,-------,-------
1003,淡江大學,經濟學系,數Bx2.00 英x1.50 國x1.00 公x1.00,42,77.50,,-------,-------,-------,-------,-------
1004,淡江大學,會計學系,英x1.50 數Bx2.00 國x1.00 歷x1.00,56,129.00,,134.00,-------,-------,-------,-------
1005,淡江大學,企業管理學系,英x2.00 國x1.00 歷x1.00 數Bx1.00,60,109.00,,-------,-------,-------,-------,-------
1006,淡江大學,統計學系,數Bx2.00 英x1.50 國x1.00 歷x1.00,12,115.00,,-------,-------,-------,-------,-------
1007,淡江大學,資訊管理學系,數Bx2.00 英x1.50 國x1.00 歷x1.00,60,80.00,,-------,-------,-------,-------,-------
1010,淡江大學,運輸管理學系,數Bx2.00 英x1.50 國x1.00 歷x1.00,12,81.50,,-------,-------,-------,-------,-------
1011,淡江大學,公共行政學系,英x2.00 國x1.50 公x1.00 歷x1.00,30,96.50,,-------,-------,-------,-------,-------
1012,淡江大學,管理科學學系(大數據資料分析應用組),數Bx2.00 英x1.50 國x1.00 歷x1.00,6,104.00,,-------,-------,-------,-------,-------
1013,淡江大學,管理科學學系(企業經營與行銷流通組),數Bx2.00 英x1.50 國x1.00 歷x1.00,8,112.50,,-------,-------,-------,-------,-------
1014,淡江大學,外交與國際關係學系全英語學士班,英x2.00 歷x1.50 國x1.50,4,100.00,,-------,-------,-------,-------,-------
1015,淡江大學,國際觀光管理學系全英語學士班(海外實習組),英x2.00 國x1.00 地x1.00,1,77.00,,-------,-------,-------,-------,-------
1016,淡江大學,國際觀光管理學系全英語學士班(全球跨域組),英x2.00 國x1.00 歷x1.00,2,73.00,,-------,-------,-------,-------,-------
1017,淡江大學,全球政治經濟學系全英語學士班,英x2.00 國x1.00 歷x1.00,3,77.00,,-------,-------,-------,-------,-------
1020,淡江大學,理學院尖端材料科學學士學位學程,數Ax2.00 物x1.50 化x1.50 英x1.00 國x1.00,2,103.50,,-------,-------,-------,-------,-------
1021,淡江大學,數學學系數學組,數甲x2.00 物x1.50 英x1.00 國x1.50,4,85.50,,-------,-------,-------,-------,-------
1022,淡江大學,數學學系資料科學與數理統計組,數甲x2.00 物x1.50 英x1.00 國x1.50,2,73.00,,-------,-------,-------,-------,-------
1023,淡江大學,化學學系化學與生物化學組,化x2.00 數Ax2.00 物x2.00 英x1.00 國x1.00,10,103.00,,-------,-------,-------,-------,-------
1024,淡江大學,化學學系材料化學組,化x2.00 數Ax2.00 物x2.00 英x1.00 國x1.00,7,143.00,,-------,-------,-------,-------,-------
1025,淡江大學,物理學系光電物理組,物x2.00 數Ax1.50 英x1.00,7,45.00,,-------,-------,-------,-------,-------
1026,淡江大學,物理學系應用物理組,物x2.00 數Ax1.50 英x1.00,5,56.00,,-------,-------,-------,-------,-------
1027,淡江大學,建築學系,英x2.00 國x1.50 物x1.00,25,114.00,,-------,-------,-------,-------,-------
1030,淡江大學,土木工程學系,物x1.50 數甲x1.00 國x2.00,22,62.00,,-------,-------,-------,-------,-------
1031,淡江大學,資訊工程學系,數甲x2.00 英x1.00 國x2.00,61,123.00,,-------,-------,-------,-------,-------
1032,淡江大學,資訊工程學系全英語學士班,英x2.00 數Bx2.00 歷x1.00,10,63.00,,-------,-------,-------,-------,-------
1033,淡江大學,機械與機電工程學系光機電整合組,物x2.00 化x1.00 英x1.00 國x1.50,4,101.50,,-------,-------,-------,-------,-------
1034,淡江大學,機械與機電工程學系精密機械組,物x2.00 化x1.00 英x1.00 國x1.50,7,82.50,,-------,-------,-------,-------,-------
1035,淡江大學,人工智慧學系,物x1.00 英x1.00 國x1.00,32,46.00,,-------,-------,-------,-------,-------
1036,淡江大學,電機工程學系電機資訊組,物x2.00 英x1.00 國x1.00,15,104.00,,-------,-------,-------,-------,-------
1037,淡江大學,電機工程學系電機通訊組,物x2.00 英x1.00 國x1.00,12,71.00,,-------,-------,-------,-------,-------
1040,淡江大學,電機工程學系電機與系統組,物x2.00 英x1.00 國x1.00,12,88.00,,-------,-------,-------,-------,-------
1041,淡江大學,化學工程與材料工程學系,數甲x1.50 化x2.00 物x1.00 英x1.00 國x2.00,21,99.50,,-------,-------,-------,-------,-------
1042,淡江大學,航空太空工程學系,物x2.00 數甲x2.00 英x2.00 化x1.00 國x1.00,24,138.00,物理 18,-------,-------,-------,-------,-------
1043,淡江大學,水資源及環境工程學系水資源工程組,數甲x1.50 物x1.00 國x2.00,3,82.00,,-------,-------,-------,-------,-------
1044,淡江大學,水資源及環境工程學系環境工程組,化x1.50 數甲x1.00 國x2.00,3,92.00,,-------,-------,-------,-------,-------
1045,逢甲大學,機械與電腦輔助工程學系,數甲x1.50 物x1.50 國x2.00 英x1.00,23,97.50,,-------,-------,-------,-------,-------
1046,逢甲大學,纖維與複合材料學系,數Ax2.00 化x2.00 物x1.00 英x1.00 國x2.00,6,118.00,,-------,-------,-------,-------,-------
1047,逢甲大學,工業工程與系統管理學系A組,國x2.00 英x2.00 數甲x1.00,11,78.00,,-------,-------,-------,-------,-------
1050,逢甲大學,工業工程與系統管理學系B組,國x2.00 英x2.00 數Bx1.00 地x1.00,6,120.00,,-------,-------,-------,-------,-------
1051,逢甲大學,化學工程學系,化x2.00 數甲x2.00 英x1.00 物x1.00 國x2.00,29,109.00,,-------,-------,-------,-------,-------
1052,逢甲大學,航太與系統工程學系,數Ax1.50 物x1.75 英x1.00 國x2.00,14,145.75,數學A 30,-------,-------,-------,-------,-------
1053,逢甲大學,精密系統設計學士學位學程,物x1.50 數甲x2.00 國x2.00 英x1.00,2,104.50,,-------,-------,-------,-------,-------
1054,逢甲大學,應用數學系A組,數甲x2.00 英x1.75 國x1.75,5,103.75,,-------,-------,-------,-------,-------
1055,逢甲大學,應用數學系B組,數Bx2.00 英x1.00 國x1.75 物x1.75,1,158.75,,-------,-------,-------,-------,-------
1056,逢甲大學,材料科學與工程學系,化x2.00 英x2.00 數甲x1.00 物x1.50 國x1.00,24,159.00,,-------,-------,-------,-------,-------
1057,逢甲大學,環境工程與科學學系,數甲x1.75 化x2.00 國x2.00 英x1.00,11,102.00,,-------,-------,-------,-------,-------
1060,逢甲大學,光電科學與工程學系,數甲x1.50 英x1.50 國x2.00,30,105.00,,-------,-------,-------,-------,-------
1061,逢甲大學,會計學系,英x1.50 國x1.50 數Bx1.25 地x1.00 歷x1.00,24,150.00,,-------,-------,-------,-------,-------
1062,逢甲大學,國際經營與貿易學系,英x2.00 數Bx1.25 國x1.25 地x1.00,27,72.50,,-------,-------,-------,-------,-------
1063,逢甲大學,國際企業管理全英語學士學位學程A組,英x2.00 國x1.00 地x1.00,2,76.00,,-------,-------,-------,-------,-------
1064,逢甲大學,國際企業管理全英語學士學位學程B組,英x2.00 數Bx1.00 國x1.00 地x1.00,2,89.00,,-------,-------,-------,-------,-------
1065,逢甲大學,財稅學系,國x1.50 英x1.50 數Bx1.50 歷x1.00 地x1.00,13,189.00,,-------,-------,-------,-------,-------
1066,逢甲大學,合作經濟暨社會事業經營學系,英x2.00 國x1.50 歷x1.50 數Bx1.00,6,136.00,,-------,-------,-------,-------,-------
1067,逢甲大學,統計學系商業大數據組,數Bx2.00 英x1.50 國x1.00 地x1.00,7,135.00,,-------,-------,-------,-------,-------
1070,逢甲大學,統計學系大數據分析與市場決策組,數Bx2.00 英x1.50 地x1.00,7,56.50,,-------,-------,-------,-------,-------
1071,逢甲大學,經濟學系,數Bx1.50 英x1.50 公x1.50 國x1.00,16,116.00,,-------,-------,-------,-------,-------
1072,逢甲大學,企業管理學系,英x2.00 國x2.00 數Bx1.75 地x1.00 歷x1.00,18,183.50,,-------,-------,-------,-------,-------
1073,逢甲大學,行銷學系,國x2.00 英x2.00 數Bx1.75 歷x1.00,11,202.00,,-------,-------,-------,-------,-------
1074,逢甲大學,中國文學系,國x2.00 歷x2.00 英x1.25,7,116.75,,-------,-------,-------,-------,-------
1075,逢甲大學,外國語文學系,英x2.00 國x1.75 歷x1.50,3,176.50,,-------,-------,-------,-------,-------
1076,逢甲大學,資訊工程學系甲組,數甲x1.50 英x1.50 國x1.00,15,131.50,,-------,-------,-------,-------,-------
1077,逢甲大學,資訊工程學系乙組,數Bx2.00 物x1.00 英x1.50 國x1.50,14,196.00,數學B 43,-------,-------,-------,-------,-------
1100,逢甲大學,電子工程學系甲組,數甲x1.75 英x1.00 國x1.00,11,115.25,,-------,-------,-------,-------,-------
1101,逢甲大學,電子工程學系乙組,數Bx1.75 物x1.50 英x1.00 國x1.00,9,156.50,,-------,-------,-------,-------,-------
